postal_code,kode_wilayah_concat,kode_provinsi,kode_kota_kabupaten,kode_kecamatan,kode_kelurahan
45366,3211122004,32,11,12,2004
41262,3213052006,32,13,5,2006
40379,3204162005,32,4,16,2005
43362,3202092006,32,2,9,2006
16770,3201262001,32,1,26,2001
40391,3217012007,32,17,1,2007
41381,3215172013,32,15,17,2013
45266,3212012010,32,12,1,2010
40384,3204362012,32,4,36,2012
41370,3215212005,32,15,21,2005
45391,3211072010,32,11,7,2010
17511,3216052003,32,16,5,2003
16438,3276071005,32,76,7,1005
41171,3214102010,32,14,10,2010
46382,3207192005,32,7,19,2005
45274,3212082011,32,12,8,2011
40614,3273281003,32,73,28,1003
43287,3203092006,32,3,9,2006
46462,3206252006,32,6,25,2006
16610,3201292008,32,1,29,2008
16770,3201262010,32,1,26,2010
41373,3215132004,32,15,13,2004
43353,3202142005,32,2,14,2005
44116,3205182005,32,5,18,2005
44188,3205142015,32,5,14,2015
40287,3273221003,32,73,22,1003
16650,3201212006,32,1,21,2006
41357,3215092003,32,15,9,2003
46197,3206222008,32,6,22,2008
45476,3210201004,32,10,20,1004
41375,3215142002,32,15,14,2002
46274,3207322004,32,7,32,2004
41381,3215172003,32,15,17,2003
45356,3211192005,32,11,19,2005
46184,3206162003,32,6,16,2003
44191,3205062012,32,5,6,2012
46189,3206072005,32,6,7,2005
41266,3213222005,32,13,22,2005
41272,3213202002,32,13,20,2002
43291,3203122015,32,3,12,2015
45591,3208102024,32,8,10,2024
45353,3211222006,32,11,22,2006
45214,3212151002,32,12,15,1002
45457,3210142002,32,10,14,2002
43185,3202232004,32,2,23,2004
45559,3208192006,32,8,19,2006
44174,3205282007,32,5,28,2007
43193,3202352003,32,2,35,2003
41354,3215082010,32,15,8,2010
45581,3208062013,32,8,6,2013
44150,3205051009,32,5,5,1009
43187,3202382003,32,2,38,2003
45585,3208252004,32,8,25,2004
16340,3201112009,32,1,11,2009
45562,3208172018,32,8,17,2018
16650,3201212008,32,1,21,2008
43181,3202412007,32,2,41,2007
45591,3208102007,32,8,10,2007
41259,3213132006,32,13,13,2006
41282,3213012011,32,13,1,2011
43254,3203132009,32,3,13,2009
45581,3208062005,32,8,6,2005
45372,3211032001,32,11,3,2001
45284,3212092011,32,12,9,2011
45361,3211162001,32,11,16,2001
41252,3213282007,32,13,28,2007
46387,3207152013,32,7,15,2013
45273,3212132012,32,12,13,2012
41357,3215092009,32,15,9,2009
46151,3278091001,32,78,9,1001
41356,3215112007,32,15,11,2007
45595,3208112008,32,8,11,2008
40135,3273021004,32,73,2,1004
17535,3216102004,32,16,10,2004
45168,3209352007,32,9,35,2007
43170,3202212011,32,2,21,2011
45219,3212292002,32,12,29,2002
44182,3205022011,32,5,2,2011
43361,3202022001,32,2,2,2001
41264,3213112010,32,13,11,2010
40561,3217092010,32,17,9,2010
16710,3201322005,32,1,32,2005
43357,3202132006,32,2,13,2006
46397,3218082003,32,18,8,2003
41182,3214142008,32,14,14,2008
45165,3209292004,32,9,29,2004
43171,3202082005,32,2,8,2005
17534,3216092004,32,16,9,2004
16750,3201252001,32,1,25,2001
40379,3204162006,32,4,16,2006
43181,3202412003,32,2,41,2003
45214,3212151001,32,12,15,1001
40376,3204142006,32,4,14,2006
46462,3206252001,32,6,25,2001
46192,3206182007,32,6,18,2007
46380,3207352008,32,7,35,2008
43280,3203312003,32,3,31,2003
43351,3202111001,32,2,11,1001
40921,3204112002,32,4,11,2002
16720,3201242008,32,1,24,2008
43365,3202032005,32,2,3,2005
45272,3212062020,32,12,6,2020
41358,3215072007,32,15,7,2007
46463,3206272014,32,6,27,2014
46187,3206082001,32,6,8,2001
40567,3217112009,32,17,11,2009
16680,3201302010,32,1,30,2010
45167,3209262010,32,9,26,2010
17320,3216182011,32,16,18,2011
16641,3201392003,32,1,39,2003
17155,3275111002,32,75,11,1002
45219,3212152017,32,12,15,2017
45461,3210062014,32,10,6,2014
17510,3216062005,32,16,6,2005
45581,3208062007,32,8,6,2007
16156,3271051006,32,71,5,1006
41357,3215092004,32,15,9,2004
41259,3213132001,32,13,13,2001
43366,3202052003,32,2,5,2003
16670,3201192012,32,1,19,2012
44176,3205292008,32,5,29,2008
46344,3279042002,32,79,4,2002
17534,3216092008,32,16,9,2008
45652,3209162006,32,9,16,2006
45472,3210092002,32,10,9,2002
17340,3216222006,32,16,22,2006
43267,3203192005,32,3,19,2005
40566,3217132006,32,17,13,2006
45575,3208302008,32,8,30,2008
44188,3205142019,32,5,14,2019
43191,3202362002,32,2,36,2002
45364,3211142009,32,11,14,2009
40561,3217092004,32,17,9,2004
45574,3208072021,32,8,7,2021
46465,3206302007,32,6,30,2007
46474,3206132004,32,6,13,2004
45162,3209242011,32,9,24,2011
40288,3204082002,32,4,8,2002
45189,3209092004,32,9,9,2004
44153,3205102003,32,5,10,2003
41257,3213182004,32,13,18,2004
17531,3216202006,32,16,20,2006
16110,3201382005,32,1,38,2005
16670,3201192013,32,1,19,2013
41371,3215052016,32,15,5,2016
45611,3209151008,32,9,15,1008
41363,3215042001,32,15,4,2001
41364,3215282009,32,15,28,2009
44154,3205212001,32,5,21,2001
16166,3271061011,32,71,6,1011
45284,3212092008,32,12,9,2008
45456,3210162015,32,10,16,2015
44167,3205372007,32,5,37,2007
43356,3202472004,32,2,47,2004
40182,3273051003,32,73,5,1003
46473,3206122001,32,6,12,2001
43268,3203172023,32,3,17,2023
46311,3279011001,32,79,1,1001
43252,3203112010,32,3,11,2010
46464,3206282007,32,6,28,2007
46397,3218082008,32,18,8,2008
46188,3206082004,32,6,8,2004
41357,3215092002,32,15,9,2002
45591,3208102021,32,8,10,2021
46195,3206032008,32,6,3,2008
43153,3202302008,32,2,30,2008
46175,3206352006,32,6,35,2006
43359,3202162009,32,2,16,2009
46268,3207312005,32,7,31,2005
17531,3216202005,32,16,20,2005
41353,3215102016,32,15,10,2016
16452,3276021010,32,76,2,1010
41267,3213252003,32,13,25,2003
41267,3213252006,32,13,25,2006
44191,3205062008,32,5,6,2008
40973,3204392003,32,4,39,2003
46187,3206012014,32,6,1,2014
46157,3206372005,32,6,37,2005
44155,3205322004,32,5,32,2004
45166,3209272005,32,9,27,2005
41362,3215022001,32,15,2,2001
41285,3213172001,32,13,17,2001
41363,3215042006,32,15,4,2006
43275,3203232014,32,3,23,2014
45265,3212022004,32,12,2,2004
41280,3213292007,32,13,29,2007
40379,3204162007,32,4,16,2007
45462,3210052003,32,10,5,2003
43153,3202302004,32,2,30,2004
45558,3208142003,32,8,14,2003
46213,3207011002,32,7,1,1002
44164,3205332005,32,5,33,2005
41163,3214062009,32,14,6,2009
41255,3213302005,32,13,30,2005
45151,3209212012,32,9,21,2012
16831,3201092010,32,1,9,2010
16812,3201172012,32,1,17,2012
41265,3213102015,32,13,10,2015
46274,3207322003,32,7,32,2003
45162,3209242003,32,9,24,2003
45258,3212172002,32,12,17,2002
41161,3214032007,32,14,3,2007
40560,3217162003,32,17,16,2003
41175,3214172004,32,14,17,2004
45565,3208022004,32,8,2,2004
40291,3273201001,32,73,20,1001
17520,3216072004,32,16,7,2004
16811,3201032009,32,1,3,2009
46476,3206112003,32,6,11,2003
45363,3211052003,32,11,5,2003
45466,3210032010,32,10,3,2010
46195,3206032007,32,6,3,2007
40559,3217022005,32,17,2,2005
45353,3211222010,32,11,22,2010
46156,3206362009,32,6,36,2009
45553,3208162017,32,8,16,2017
46124,3278011002,32,78,1,1002
16630,3201162008,32,1,16,2008
46115,3278031005,32,78,3,1005
40563,3217142002,32,17,14,2002
40257,3204122006,32,4,12,2006
17535,3216102001,32,16,10,2001
41152,3214032006,32,14,3,2006
41271,3213042008,32,13,4,2008
16831,3201092001,32,1,9,2001
45467,3210232007,32,10,23,2007
46387,3207152001,32,7,15,2001
41152,3214032005,32,14,3,2005
16310,3201122005,32,1,12,2005
16370,3201232009,32,1,23,2009
45193,3209042005,32,9,4,2005
17511,3216052004,32,16,5,2004
43264,3203142007,32,3,14,2007
16640,3201142010,32,1,14,2010
41252,3213282009,32,13,28,2009
46194,3206042002,32,6,4,2002
45252,3212182008,32,12,18,2008
16518,3276111007,32,76,11,1007
16720,3201242002,32,1,24,2002
43272,3203212009,32,3,21,2009
17710,3216132009,32,16,13,2009
45228,3212292004,32,12,29,2004
16811,3201032011,32,1,3,2011
46392,3218042007,32,18,4,2007
41164,3214112013,32,14,11,2013
43351,3202112008,32,2,11,2008
41376,3215252005,32,15,25,2005
45365,3211132011,32,11,13,2011
40377,3204132007,32,4,13,2007
40193,3204062004,32,4,6,2004
46194,3206042005,32,6,4,2005
45355,3211232004,32,11,23,2004
45191,3209052006,32,9,5,2006
16131,3271011002,32,71,1,1002
40377,3204132012,32,4,13,2012
40233,3273041001,32,73,4,1001
45391,3211072005,32,11,7,2005
44191,3205062001,32,5,6,2001
40378,3204152012,32,4,15,2012
43281,3203072002,32,3,7,2002
44174,3205282005,32,5,28,2005
45185,3209082006,32,9,8,2006
46323,3279022008,32,79,2,2008
44161,3205082003,32,5,8,2003
45558,3208142005,32,8,14,2005
41265,3213102014,32,13,10,2014
46192,3206182002,32,6,18,2002
43152,3202292006,32,2,29,2006
43152,3202292008,32,2,29,2008
46194,3206042007,32,6,4,2007
17511,3216052002,32,16,5,2002
46382,3207192011,32,7,19,2011
45462,3210052001,32,10,5,2001
44181,3205192004,32,5,19,2004
43192,3202332003,32,2,33,2003
41358,3215072010,32,15,7,2010
45611,3209151009,32,9,15,1009
45465,3210012019,32,10,1,2019
40281,3273161003,32,73,16,1003
41256,3213092006,32,13,9,2006
41285,3213172008,32,13,17,2008
45362,3211112004,32,11,11,2004
44174,3205282010,32,5,28,2010
43178,3202462006,32,2,46,2006
45186,3209062014,32,9,6,2014
45274,3212082009,32,12,8,2009
45183,3209072003,32,9,7,2003
45574,3208072025,32,8,7,2025
45451,3210242010,32,10,24,2010
46193,3206052007,32,6,5,2007
17631,3216152001,32,16,15,2001
44172,3205232011,32,5,23,2011
41265,3213102007,32,13,10,2007
16841,3201362001,32,1,36,2001
46253,3207092001,32,7,9,2001
45513,3208092013,32,8,9,2013
17531,3216202004,32,16,20,2004
43265,3203162009,32,3,16,2009
45271,3212072010,32,12,7,2010
45172,3209132002,32,9,13,2002
46187,3206012007,32,6,1,2007
45462,3210052014,32,10,5,2014
43351,3202112007,32,2,11,2007
44171,3205222011,32,5,22,2011
41152,3214032009,32,14,3,2009
43366,3202052004,32,2,5,2004
43292,3203082001,32,3,8,2001
43174,3202072005,32,2,7,2005
16812,3201172010,32,1,17,2010
45260,3212262002,32,12,26,2002
43172,3202252002,32,2,25,2002
45265,3212022003,32,12,2,2003
44167,3205372004,32,5,37,2004
45372,3211032013,32,11,3,2013
40534,3277011001,32,77,1,1001
44111,3205011002,32,5,1,1002
16961,3201022004,32,1,2,2004
43192,3202332009,32,2,33,2009
40382,3204332002,32,4,33,2002
46191,3278071002,32,78,7,1002
44178,3205262005,32,5,26,2005
44176,3205292004,32,5,29,2004
45170,3209382009,32,9,38,2009
45194,3209332001,32,9,33,2001
46268,3207312007,32,7,31,2007
16841,3201362002,32,1,36,2002
44178,3205262004,32,5,26,2004
46265,3207332001,32,7,33,2001
41384,3215232002,32,15,23,2002
45256,3212232003,32,12,23,2003
43253,3203282001,32,3,28,2001
46391,3218052015,32,18,5,2015
45256,3212232001,32,12,23,2001
45189,3209092002,32,9,9,2002
43187,3202382005,32,2,38,2005
46474,3206132006,32,6,13,2006
45217,3212142002,32,12,14,2002
45270,3212302013,32,12,30,2013
43214,3203011010,32,3,1,1010
46471,3206152002,32,6,15,2002
40564,3217122002,32,17,12,2002
45192,3209032010,32,9,3,2010
41360,3215032006,32,15,3,2006
45281,3212122002,32,12,12,2002
16840,3201082008,32,1,8,2008
45321,3211182007,32,11,18,2007
16128,3271031005,32,71,3,1005
45252,3212182001,32,12,18,2001
40294,3273271004,32,73,27,1004
43362,3202092004,32,2,9,2004
45457,3210142005,32,10,14,2005
45115,3274041001,32,74,4,1001
17211,3216012001,32,16,1,2001
46414,3206242001,32,6,24,2001
16770,3201262012,32,1,26,2012
45259,3212242004,32,12,24,2004
43186,3202452008,32,2,45,2008
45153,3209202009,32,9,20,2009
43263,3203152008,32,3,15,2008
44171,3205222005,32,5,22,2005
45257,3212312003,32,12,31,2003
45595,3208112010,32,8,11,2010
43292,3203082008,32,3,8,2008
44163,3205202010,32,5,20,2010
46180,3206192003,32,6,19,2003
45393,3211092008,32,11,9,2008
45391,3211072003,32,11,7,2003
41351,3215222008,32,15,22,2008
40375,3204342004,32,4,34,2004
44153,3205102004,32,5,10,2004
40378,3204152013,32,4,15,2013
16134,3271011015,32,71,1,1015
41351,3215222005,32,15,22,2005
41115,3214162001,32,14,16,2001
45473,3210102001,32,10,10,2001
46326,3279022004,32,79,2,2004
46395,3218032005,32,18,3,2005
17151,3275071003,32,75,7,1003
40294,3273271003,32,73,27,1003
17520,3216072003,32,16,7,2003
40385,3204302001,32,4,30,2001
40554,3217072005,32,17,7,2005
45158,3209182010,32,9,18,2010
45157,3209232007,32,9,23,2007
17533,3216112006,32,16,11,2006
44168,3205342005,32,5,34,2005
45456,3210162004,32,10,16,2004
46158,3206382004,32,6,38,2004
16126,3271031008,32,71,3,1008
16660,3201222013,32,1,22,2013
45587,3208052005,32,8,5,2005
45167,3209262008,32,9,26,2008
16831,3201092004,32,1,9,2004
43266,3203182005,32,3,18,2005
16710,3201322001,32,1,32,2001
43153,3202302003,32,2,30,2003
45284,3212092010,32,12,9,2010
41284,3213142004,32,13,14,2004
41381,3215172011,32,15,17,2011
45321,3211182006,32,11,18,2006
43271,3203202006,32,3,20,2006
43291,3203122018,32,3,12,2018
46199,3206212002,32,6,21,2002
45252,3212182003,32,12,18,2003
46219,3207012010,32,7,1,2010
45457,3210142014,32,10,14,2014
45160,3209172004,32,9,17,2004
41384,3215232011,32,15,23,2011
45558,3208142007,32,8,14,2007
41151,3214122009,32,14,12,2009
45455,3210172006,32,10,17,2006
45462,3210052009,32,10,5,2009
44188,3205142014,32,5,14,2014
16820,3201072011,32,1,7,2011
16517,3276111005,32,76,11,1005
41386,3215152004,32,15,15,2004
43352,3202122004,32,2,12,2004
46476,3206112005,32,6,11,2005
45457,3210142001,32,10,14,2001
45217,3212142007,32,12,14,2007
46263,3207072007,32,7,7,2007
43183,3202442006,32,2,44,2006
46194,3206042006,32,6,4,2006
44180,3205032007,32,5,3,2007
45156,3209402008,32,9,40,2008
41152,3214032008,32,14,3,2008
16340,3201112010,32,1,11,2010
45163,3209252001,32,9,25,2001
45184,3209342009,32,9,34,2009
16620,3201152010,32,1,15,2010
40378,3204152011,32,4,15,2011
45454,3210112012,32,10,11,2012
45163,3209252007,32,9,25,2007
46268,3207312009,32,7,31,2009
40385,3204302013,32,4,30,2013
17530,3216082004,32,16,8,2004
45561,3208012002,32,8,1,2002
40566,3217132001,32,17,13,2001
46187,3206012002,32,6,1,2002
40566,3217132004,32,17,13,2004
17533,3216112003,32,16,11,2003
43352,3202122003,32,2,12,2003
16740,3201282005,32,1,28,2005
16811,3201032004,32,1,3,2004
43365,3202032008,32,2,3,2008
46256,3207042008,32,7,4,2008
43267,3203192002,32,3,19,2002
45471,3210252002,32,10,25,2002
16680,3201302008,32,1,30,2008
43186,3202452002,32,2,45,2002
45456,3210162011,32,10,16,2011
46258,3207342007,32,7,34,2007
43272,3203212002,32,3,21,2002
40972,3204382010,32,4,38,2010
43187,3202382004,32,2,38,2004
45458,3210152008,32,10,15,2008
46155,3206332001,32,6,33,2001
43171,3202082011,32,2,8,2011
45173,3209122003,32,9,12,2003
40564,3217122007,32,17,12,2007
16915,3201011007,32,1,1,1007
44153,3205102014,32,5,10,2014
44191,3205062010,32,5,6,2010
41385,3215202008,32,15,20,2008
43366,3202052005,32,2,5,2005
41265,3213102012,32,13,10,2012
45163,3209252004,32,9,25,2004
45180,3209012008,32,9,1,2008
45459,3210182007,32,10,18,2007
45363,3211052006,32,11,5,2006
43353,3202142002,32,2,14,2002
45211,3212152012,32,12,15,2012
46156,3206362011,32,6,36,2011
16370,3201232006,32,1,23,2006
16320,3201372001,32,1,37,2001
43269,3203252005,32,3,25,2005
45263,3212032010,32,12,3,2010
43172,3202252003,32,2,25,2003
43264,3203142003,32,3,14,2003
45564,3208262004,32,8,26,2004
41374,3215242008,32,15,24,2008
41285,3213172009,32,13,17,2009
46272,3207142004,32,7,14,2004
43173,3202372007,32,2,37,2007
45466,3210032011,32,10,3,2011
41251,3213072004,32,13,7,2004
44188,3205142021,32,5,14,2021
45575,3208302016,32,8,30,2016
45284,3212092001,32,12,9,2001
16913,3201011002,32,1,1,1002
43361,3202022003,32,2,2,2003
40558,3217052002,32,17,5,2002
46197,3206222011,32,6,22,2011
45189,3209092009,32,9,9,2009
44170,3205242004,32,5,24,2004
44151,3205042013,32,5,4,2013
40921,3204112009,32,4,11,2009
45465,3210012006,32,10,1,2006
43192,3202332008,32,2,33,2008
16711,3201042006,32,1,4,2006
40921,3204112006,32,4,11,2006
46388,3207162001,32,7,16,2001
41174,3214092012,32,14,9,2012
45256,3212232009,32,12,23,2009
45223,3212162006,32,12,16,2006
46264,3207082002,32,7,8,2002
45164,3209282006,32,9,28,2006
41384,3215232012,32,15,23,2012
41162,3214042015,32,14,4,2015
16310,3201121006,32,1,12,1006
41361,3215272010,32,15,27,2010
45391,3211072008,32,11,7,2008
43362,3202092003,32,2,9,2003
16830,3201062010,32,1,6,2010
46274,3207322001,32,7,32,2001
16968,3201022003,32,1,2,2003
44165,3205312009,32,5,31,2009
45162,3209242006,32,9,24,2006
43266,3203182009,32,3,18,2009
40565,3217152008,32,17,15,2008
45562,3208172008,32,8,17,2008
44188,3205142023,32,5,14,2023
44191,3205062007,32,5,6,2007
46262,3207062002,32,7,6,2002
41259,3213132008,32,13,13,2008
46475,3206092003,32,6,9,2003
45464,3210022014,32,10,2,2014
46156,3206362006,32,6,36,2006
44173,3205252004,32,5,25,2004
40395,3204252005,32,4,25,2005
41117,3214011009,32,14,1,1009
16415,3276081001,32,76,8,1001
46184,3206162005,32,6,16,2005
45552,3208181004,32,8,18,1004
40562,3217102003,32,17,10,2003
46192,3206182004,32,6,18,2004
46381,3207292002,32,7,29,2002
45258,3212172004,32,12,17,2004
45461,3210062011,32,10,6,2011
46382,3207192008,32,7,19,2008
45273,3212132015,32,12,13,2015
45260,3212262009,32,12,26,2009
45582,3208242003,32,8,24,2003
16641,3201392004,32,1,39,2004
41364,3215282008,32,15,28,2008
46256,3207042007,32,7,4,2007
41165,3214082004,32,14,8,2004
45376,3211022008,32,11,2,2008
41211,3213031006,32,13,3,1006
45172,3209132013,32,9,13,2013
45263,3212032001,32,12,3,2001
16720,3201242001,32,1,24,2001
45217,3212142004,32,12,14,2004
16730,3201272011,32,1,27,2011
45459,3210182005,32,10,18,2005
45468,3210222001,32,10,22,2001
46416,3206242008,32,6,24,2008
41356,3215112005,32,15,11,2005
45554,3208122001,32,8,12,2001
46471,3206152004,32,6,15,2004
17511,3216052001,32,16,5,2001
43185,3202232003,32,2,23,2003
40618,3273261005,32,73,26,1005
45464,3210022011,32,10,2,2011
17710,3216132003,32,16,13,2003
41251,3213072005,32,13,7,2005
43132,3272041005,32,72,4,1005
46182,3278051004,32,78,5,1004
43274,3203242011,32,3,24,2011
16451,3276021009,32,76,2,1009
40567,3217112003,32,17,11,2003
40563,3217142007,32,17,14,2007
45192,3209032001,32,9,3,2001
46197,3206222007,32,6,22,2007
40212,3273151002,32,73,15,1002
46365,3218102007,32,18,10,2007
45585,3208252001,32,8,25,2001
44184,3205162002,32,5,16,2002
45254,3212212001,32,12,21,2001
43269,3203252002,32,3,25,2002
43155,3202282005,32,2,28,2005
45587,3208052009,32,8,5,2009
46253,3207092004,32,7,9,2004
16113,3271041011,32,71,4,1011
40552,3217062002,32,17,6,2002
45591,3208102006,32,8,10,2006
45371,3211062011,32,11,6,2011
41358,3215072006,32,15,7,2006
41272,3213202005,32,13,20,2005
46415,3206312004,32,6,31,2004
44162,3205172017,32,5,17,2017
45171,3209142001,32,9,14,2001
40562,3217102004,32,17,10,2004
16811,3201032003,32,1,3,2003
40265,3273131001,32,73,13,1001
40375,3204342005,32,4,34,2005
17414,3275121003,32,75,12,1003
46183,3206172008,32,6,17,2008
41252,3213282008,32,13,28,2008
40563,3217142010,32,17,14,2010
16965,3201022001,32,1,2,2001
17157,3275111004,32,75,11,1004
46254,3207132007,32,7,13,2007
44172,3205232005,32,5,23,2005
45261,3212052010,32,12,5,2010
46254,3207132002,32,7,13,2002
40567,3217112001,32,17,11,2001
16830,3201062005,32,1,6,2005
41251,3213072012,32,13,7,2012
40381,3204292012,32,4,29,2012
46192,3206182001,32,6,18,2001
45562,3208172009,32,8,17,2009
43177,3202222008,32,2,22,2008
45252,3212182006,32,12,18,2006
43184,3202432001,32,2,43,2001
45261,3212052001,32,12,5,2001
17535,3216102003,32,16,10,2003
45283,3212102010,32,12,10,2010
45261,3212052003,32,12,5,2003
41364,3215282005,32,15,28,2005
45166,3209272002,32,9,27,2002
46264,3207082001,32,7,8,2001
43266,3203182004,32,3,18,2004
16119,3271041013,32,71,4,1013
41358,3215072004,32,15,7,2004
40614,3273251004,32,73,25,1004
46382,3207192013,32,7,19,2013
43264,3203142010,32,3,14,2010
44182,3205021003,32,5,2,1003
45451,3210242009,32,10,24,2009
17630,3216142004,32,16,14,2004
45219,3212292001,32,12,29,2001
41314,3215261004,32,15,26,1004
46474,3206132007,32,6,13,2007
46192,3206182008,32,6,18,2008
46185,3206062004,32,6,6,2004
46253,3207092016,32,7,9,2016
46253,3207092015,32,7,9,2015
40153,3273011002,32,73,1,1002
41286,3213192003,32,13,19,2003
45163,3209252003,32,9,25,2003
17610,3216022008,32,16,2,2008
40184,3273051006,32,73,5,1006
16710,3201322009,32,1,32,2009
46180,3206192006,32,6,19,2006
41371,3215052017,32,15,5,2017
41314,3215261001,32,15,26,1001
45471,3210252007,32,10,25,2007
45180,3209012017,32,9,1,2017
44151,3205042009,32,5,4,2009
45584,3208292003,32,8,29,2003
46387,3207152012,32,7,15,2012
16916,3201011013,32,1,1,1013
16311,3201342005,32,1,34,2005
17510,3216062007,32,16,6,2007
16711,3201042010,32,1,4,2010
45558,3208142001,32,8,14,2001
41166,3214072001,32,14,7,2001
45371,3211062001,32,11,6,2001
43179,3202242005,32,2,24,2005
43176,3202262007,32,2,26,2007
43215,3203011011,32,3,1,1011
45259,3212242017,32,12,24,2017
44163,3205202012,32,5,20,2012
46383,3207182007,32,7,18,2007
45264,3212252002,32,12,25,2002
46158,3206382008,32,6,38,2008
41180,3214022005,32,14,2,2005
45554,3208122014,32,8,12,2014
46380,3207352005,32,7,35,2005
44153,3205102010,32,5,10,2010
45362,3211112007,32,11,11,2007
41351,3215222001,32,15,22,2001
45571,3208082001,32,8,8,2001
46263,3207072001,32,7,7,2001
45586,3208032005,32,8,3,2005
44164,3205332013,32,5,33,2013
